ID,DescripcionItem,CantidadItem,Municipio,Latitud_Y,Longitud_X,tierras,base,concreto,PvF,areaPvF,areaConcreto,areaBase,areaTierras
2475,Canalizacion tuberia en destapado,7.0,CAREPA,7.747112,-76.654867,0.525,0.7000000000000001,0.0,0.0,False,False,False,False
2476,Canalizacion tuberia en destapado,7.0,TURBO,7.92552107,-76.62722093,0.525,0.7000000000000001,0.0,0.0,False,False,False,False
2477,Canalizacion tuberia en destapado,7.0,TURBO,7.925625,-76.627111,0.525,0.7000000000000001,0.0,0.0,False,False,False,False
2478,Canalizacion tuberia en destapado,7.0,TURBO,7.990982,-76.634171,0.525,0.7000000000000001,0.0,0.0,False,False,False,False
2479,Canalizacion tuberia en destapado,7.0,TURBO,7.997531,-76.6374001,0.525,0.7000000000000001,0.0,0.0,False,False,False,False
2480,Canalizacion tuberia en destapado,7.0,TURBO,8.0852447,-76.72046405,0.525,0.7000000000000001,0.0,0.0,False,False,False,False
2481,Canalizacion tuberia en destapado,7.0,TURBO,8.095945,-76.738812,0.525,0.7000000000000001,0.0,0.0,False,False,False,False
2482,Canalizacion tuberia en destapado,7.0,TURBO,8.0969864,-76.73714651,0.525,0.7000000000000001,0.0,0.0,False,False,False,False
2483,Canalizacion tuberia en destapado,7.2,ARBOLETES,8.85069294,-76.42924709,0.54,0.7200000000000001,0.0,0.0,False,False,False,False
2484,Canalizacion tuberia en destapado,7.5,ARBOLETES,8.84548303,-76.43078211,0.5625,0.75,0.0,0.0,False,False,False,False
2485,Canalizacion tuberia en destapado,7.5,NECOCLI,8.42798786,-76.7853073,0.5625,0.75,0.0,0.0,False,False,False,False
2486,Canalizacion tuberia en destapado,7.5,SAN JUAN DE URABA,8.759519,-76.533575,0.5625,0.75,0.0,0.0,False,False,False,False
2487,Canalizacion tuberia en destapado,7.5,TURBO,7.994808,-76.644292,0.5625,0.75,0.0,0.0,False,False,False,False
2488,Canalizacion tuberia en destapado,8.0,APARTADO,7.889852,-76.645697,0.6,0.8,0.0,0.0,False,False,False,False
2489,Canalizacion tuberia en destapado,8.0,ARBOLETES,8.84533722,-76.43078018,0.6,0.8,0.0,0.0,False,False,False,False
2490,Canalizacion tuberia en destapado,8.0,ARBOLETES,8.84963701,-76.42665947,0.6,0.8,0.0,0.0,False,False,False,False
2491,Canalizacion tuberia en destapado,8.0,CAREPA,7.7470187,-76.65506063,0.6,0.8,0.0,0.0,False,False,False,False
2492,Canalizacion tuberia en destapado,8.0,CAREPA,7.74739663,-76.65731411,0.6,0.8,0.0,0.0,False,False,False,False
2493,Canalizacion tuberia en destapado,8.0,CHIGORODO,7.66016982,-76.67556008,0.6,0.8,0.0,0.0,False,False,False,False
2494,Canalizacion tuberia en destapado,8.0,SAN JUAN DE URABA,8.758025,-76.523553,0.6,0.8,0.0,0.0,False,False,False,False
2495,Canalizacion tuberia en destapado,8.0,SAN JUAN DE URABA,8.75959936,-76.53334491,0.6,0.8,0.0,0.0,False,False,False,False
2496,Canalizacion tuberia en destapado,8.0,TURBO,7.9351931,-76.71777192,0.6,0.8,0.0,0.0,False,False,False,False
2497,Canalizacion tuberia en destapado,8.0,TURBO,7.99040693,-76.64325686,0.6,0.8,0.0,0.0,False,False,False,False
2498,Canalizacion tuberia en destapado,8.0,TURBO,7.99559501,-76.64432996,0.6,0.8,0.0,0.0,False,False,False,False
2499,Canalizacion tuberia en destapado,8.0,TURBO,8.00209918,-76.63050677,0.6,0.8,0.0,0.0,False,False,False,False
2500,Canalizacion tuberia en destapado,8.0,TURBO,8.09016378,-76.74059361,0.6,0.8,0.0,0.0,False,False,False,False
2501,Canalizacion tuberia en destapado,9.0,NECOCLI,8.42274493,-76.78177658,0.6749999999999999,0.9,0.0,0.0,False,False,False,False
2502,Canalizacion tuberia en destapado,9.0,TURBO,7.99471878,-76.63398053,0.6749999999999999,0.9,0.0,0.0,False,False,False,False
2503,Canalizacion tuberia en destapado,9.0,TURBO,8.00133673,-76.62873558,0.6749999999999999,0.9,0.0,0.0,False,False,False,False
2504,Canalizacion tuberia en destapado,9.0,TURBO,8.09387,-76.73973,0.6749999999999999,0.9,0.0,0.0,False,False,False,False
2505,Canalizacion tuberia en destapado,9.0,TURBO,8.10352892,-76.72111177,0.6749999999999999,0.9,0.0,0.0,False,False,False,False
2506,Canalizacion tuberia en destapado,9.2,APARTADO,7.798443,-76.649626,0.69,0.92,0.0,0.0,False,False,False,False
2507,Canalizacion tuberia en destapado,10.0,APARTADO,7.89444461,-76.6361948,0.75,1.0,0.0,0.0,False,False,False,False
2508,Canalizacion tuberia en destapado,10.0,ARBOLETES,8.843292,-76.428648,0.75,1.0,0.0,0.0,False,False,False,False
2509,Canalizacion tuberia en destapado,10.0,CHIGORODO,7.66068966,-76.68241064,0.75,1.0,0.0,0.0,False,False,False,False
2510,Canalizacion tuberia en destapado,10.0,CHIGORODO,7.66161,-76.685268,0.75,1.0,0.0,0.0,False,False,False,False
2511,Canalizacion tuberia en destapado,10.0,SAN PEDRO DE URABA,8.26858944,-76.37401625,0.75,1.0,0.0,0.0,False,False,False,False
2512,Canalizacion tuberia en destapado,10.0,TURBO,7.93268163,-76.71892789,0.75,1.0,0.0,0.0,False,False,False,False
2513,Canalizacion tuberia en destapado,10.0,TURBO,7.98557096,-76.63522203,0.75,1.0,0.0,0.0,False,False,False,False
2514,Canalizacion tuberia en destapado,10.0,TURBO,7.99227024,-76.63942461,0.75,1.0,0.0,0.0,False,False,False,False
2515,Canalizacion tuberia en destapado,10.0,TURBO,8.08884959,-76.73148076,0.75,1.0,0.0,0.0,False,False,False,False
2516,Canalizacion tuberia en destapado,10.0,TURBO,8.10111908,-76.72717357,0.75,1.0,0.0,0.0,False,False,False,False
2517,Canalizacion tuberia en destapado,12.0,TURBO,8.00144938,-76.6293704,0.8999999999999999,1.2000000000000002,0.0,0.0,False,False,False,False
2518,Canalizacion tuberia en destapado,13.0,TURBO,8.10429772,-76.72025689,0.975,1.3,0.0,0.0,False,False,False,False
2519,Canalizacion tuberia en destapado,13.0,TURBO,8.10433956,-76.72038228,0.975,1.3,0.0,0.0,False,False,False,False
2520,Canalizacion tuberia en destapado,13.5,NECOCLI,8.42240865,-76.7809416,1.0125,1.35,0.0,0.0,False,False,False,False
2521,Canalizacion tuberia en destapado,14.0,TURBO,7.92745071,-76.62469877,1.05,1.4,0.0,0.0,False,False,False,False
2522,Canalizacion tuberia en destapado,14.0,TURBO,8.10433956,-76.72038228,1.05,1.4,0.0,0.0,False,False,False,False
2523,Canalizacion tuberia en destapado,14.5,TURBO,7.99434856,-76.63305328,1.0875,1.4500000000000002,0.0,0.0,False,False,False,False
2524,Canalizacion tuberia en destapado,15.0,CHIGORODO,7.659425,-76.684307,1.125,1.5,0.0,0.0,False,False,False,False
2525,Canalizacion tuberia en destapado,15.0,SAN PEDRO DE URABA,8.28883052,-76.38640357,1.125,1.5,0.0,0.0,False,False,False,False
2526,Canalizacion tuberia en destapado,15.0,TURBO,7.943896,-76.726203,1.125,1.5,0.0,0.0,False,False,False,False
2527,Canalizacion tuberia en destapado,15.0,TURBO,7.9986941,-76.63418386,1.125,1.5,0.0,0.0,False,False,False,False
2528,Canalizacion tuberia en destapado,15.0,TURBO,8.102301,-76.7262494,1.125,1.5,0.0,0.0,False,False,False,False
2529,Canalizacion tuberia en destapado,15.0,TURBO,8.10358499,-76.71847322,1.125,1.5,0.0,0.0,False,False,False,False
2530,Canalizacion tuberia en destapado,18.0,SAN JUAN DE URABA,8.759611,-76.533673,1.35,1.8,0.0,0.0,False,False,False,False
2531,Canalizacion tuberia en destapado,18.0,TURBO,8.07716245,-76.70675127,1.35,1.8,0.0,0.0,False,False,False,False
2532,Canalizacion tuberia en destapado,1.0,APARTADO,7.88210837,-76.6298532,0.075,0.1,0.0,0.0,False,False,False,False
2533,Canalizacion tuberia en destapado,1.0,CHIGORODO,7.66081561,-76.68438764,0.075,0.1,0.0,0.0,False,False,False,False
2534,Canalizacion tuberia en destapado,1.0,CHIGORODO,7.662686,-76.693723,0.075,0.1,0.0,0.0,False,False,False,False
2535,Canalizacion tuberia en destapado,1.0,CHIGORODO,7.662686,-76.693723,0.075,0.1,0.0,0.0,False,False,False,False
2536,Canalizacion tuberia en destapado,1.0,CHIGORODO,7.66891673,-76.68667148,0.075,0.1,0.0,0.0,False,False,False,False
2537,Canalizacion tuberia en destapado,1.0,CHIGORODO,7.67077502,-76.67679931,0.075,0.1,0.0,0.0,False,False,False,False
2538,Canalizacion tuberia en destapado,1.0,CHIGORODO,7.67077502,-76.67679931,0.075,0.1,0.0,0.0,False,False,False,False
2539,Canalizacion tuberia en destapado,1.0,TURBO,7.93718924,-76.71639663,0.075,0.1,0.0,0.0,False,False,False,False
2540,Canalizacion tuberia en destapado,1.0,TURBO,7.996683,-76.641417,0.075,0.1,0.0,0.0,False,False,False,False
2541,Canalizacion tuberia en destapado,1.0,TURBO,8.00042064,-76.63144683,0.075,0.1,0.0,0.0,False,False,False,False
2542,Canalizacion tuberia en destapado,1.0,TURBO,8.001005,-76.64304,0.075,0.1,0.0,0.0,False,False,False,False
2543,Canalizacion tuberia en destapado,1.0,TURBO,8.00255001,-76.631773,0.075,0.1,0.0,0.0,False,False,False,False
2544,Canalizacion tuberia en destapado,1.1,TURBO,7.99694678,-76.63027202,0.0825,0.11,0.0,0.0,False,False,False,False
2545,Canalizacion tuberia en destapado,1.2,CHIGORODO,7.6584825,-76.68281587,0.09,0.12,0.0,0.0,False,False,False,False
2546,Canalizacion tuberia en destapado,1.2,CHIGORODO,7.67077502,-76.67679931,0.09,0.12,0.0,0.0,False,False,False,False
2547,Canalizacion tuberia en destapado,1.2,TURBO,7.9361836,-76.71416473,0.09,0.12,0.0,0.0,False,False,False,False
2548,Canalizacion tuberia en destapado,1.2,TURBO,7.938788,-76.71698,0.09,0.12,0.0,0.0,False,False,False,False
2549,Canalizacion tuberia en destapado,1.2,TURBO,8.00042064,-76.63144683,0.09,0.12,0.0,0.0,False,False,False,False
2550,Canalizacion tuberia en destapado,1.5,APARTADO,7.876128,-76.612275,0.1124999999999999,0.15,0.0,0.0,False,False,False,False
2551,Canalizacion tuberia en destapado,1.5,CAREPA,7.746917,-76.654764,0.1124999999999999,0.15,0.0,0.0,False,False,False,False
2552,Canalizacion tuberia en destapado,1.5,CAREPA,7.74992409,-76.65192036,0.1124999999999999,0.15,0.0,0.0,False,False,False,False
2553,Canalizacion tuberia en destapado,1.5,CHIGORODO,7.6609333,-76.67952264,0.1124999999999999,0.15,0.0,0.0,False,False,False,False
2554,Canalizacion tuberia en destapado,1.6,CAREPA,7.74770859,-76.65466414,0.12,0.16,0.0,0.0,False,False,False,False
2555,Canalizacion tuberia en destapado,1.8,APARTADO,7.87995,-76.603058,0.135,0.18,0.0,0.0,False,False,False,False
2556,Canalizacion tuberia en destapado,2.0,APARTADO,7.87927,-76.604286,0.15,0.2,0.0,0.0,False,False,False,False
2557,Canalizacion tuberia en destapado,2.0,APARTADO,7.880868,-76.621793,0.15,0.2,0.0,0.0,False,False,False,False
2558,Canalizacion tuberia en destapado,2.0,APARTADO,7.882991,-76.603785,0.15,0.2,0.0,0.0,False,False,False,False
2559,Canalizacion tuberia en destapado,2.0,CHIGORODO,7.66401057,-76.67813182,0.15,0.2,0.0,0.0,False,False,False,False
2560,Canalizacion tuberia en destapado,2.0,CHIGORODO,7.6641094,-76.67806681,0.15,0.2,0.0,0.0,False,False,False,False
2561,Canalizacion tuberia en destapado,2.0,CHIGORODO,7.66690888,-76.67731041,0.15,0.2,0.0,0.0,False,False,False,False
2562,Canalizacion tuberia en destapado,2.0,TURBO,7.92529092,-76.62741001,0.15,0.2,0.0,0.0,False,False,False,False
2563,Canalizacion tuberia en destapado,2.0,TURBO,7.9384455,-76.71720422,0.15,0.2,0.0,0.0,False,False,False,False
2564,Canalizacion tuberia en destapado,2.2,TURBO,7.99553478,-76.63230773,0.165,0.22,0.0,0.0,False,False,False,False
2565,Canalizacion tuberia en destapado,2.2,TURBO,8.063787,-76.659317,0.165,0.22,0.0,0.0,False,False,False,False
2566,Canalizacion tuberia en destapado,2.3,CAREPA,7.75994246,-76.65418059,0.1725,0.2299999999999999,0.0,0.0,False,False,False,False
2567,Canalizacion tuberia en destapado,2.4,CHIGORODO,7.6584825,-76.68281587,0.18,0.24,0.0,0.0,False,False,False,False
2568,Canalizacion tuberia en destapado,2.5,CHIGORODO,7.65797576,-76.682132,0.1875,0.25,0.0,0.0,False,False,False,False
2569,Canalizacion tuberia en destapado,2.5,CHIGORODO,7.66196209,-76.68232019,0.1875,0.25,0.0,0.0,False,False,False,False
2570,Canalizacion tuberia en destapado,2.5,CHIGORODO,7.663456,-76.679869,0.1875,0.25,0.0,0.0,False,False,False,False
2571,Canalizacion tuberia en destapado,2.5,TURBO,7.9978378,-76.62900441,0.1875,0.25,0.0,0.0,False,False,False,False
2572,Canalizacion tuberia en destapado,2.5,TURBO,7.99883378,-76.63915632,0.1875,0.25,0.0,0.0,False,False,False,False
2573,Canalizacion tuberia en destapado,3.0,APARTADO,7.880319,-76.603549,0.2249999999999999,0.3,0.0,0.0,False,False,False,False
2574,Canalizacion tuberia en destapado,3.0,APARTADO,7.88202219,-76.63610012,0.2249999999999999,0.3,0.0,0.0,False,False,False,False
2575,Canalizacion tuberia en destapado,3.0,APARTADO,7.885105,-76.617809,0.2249999999999999,0.3,0.0,0.0,False,False,False,False
2576,Canalizacion tuberia en destapado,3.0,APARTADO,7.88757716,-76.62367883,0.2249999999999999,0.3,0.0,0.0,False,False,False,False
2577,Canalizacion tuberia en destapado,3.0,CAREPA,7.75628892,-76.64223884,0.2249999999999999,0.3,0.0,0.0,False,False,False,False
2578,Canalizacion tuberia en destapado,3.0,CHIGORODO,7.66464609,-76.68143206,0.2249999999999999,0.3,0.0,0.0,False,False,False,False
2579,Canalizacion tuberia en destapado,3.0,TURBO,8.05708922,-76.65501172,0.2249999999999999,0.3,0.0,0.0,False,False,False,False
2580,Canalizacion tuberia en destapado,3.2,CHIGORODO,7.66141308,-76.68432436,0.24,0.32,0.0,0.0,False,False,False,False
2581,Canalizacion tuberia en destapado,3.2,TURBO,7.92547635,-76.62728062,0.24,0.32,0.0,0.0,False,False,False,False
2582,Canalizacion tuberia en destapado,3.2,TURBO,7.937242,-76.717695,0.24,0.32,0.0,0.0,False,False,False,False
2583,Canalizacion tuberia en destapado,4.0,APARTADO,7.88021141,-76.61163108,0.3,0.4,0.0,0.0,False,False,False,False
2584,Canalizacion tuberia en destapado,4.0,APARTADO,7.881586,-76.605299,0.3,0.4,0.0,0.0,False,False,False,False
2585,Canalizacion tuberia en destapado,4.0,CHIGORODO,7.6594392,-76.67740933,0.3,0.4,0.0,0.0,False,False,False,False
2586,Canalizacion tuberia en destapado,4.0,CHIGORODO,7.66033125,-76.67583572,0.3,0.4,0.0,0.0,False,False,False,False
2587,Canalizacion tuberia en destapado,5.0,CHIGORODO,7.65592291,-76.68251928,0.375,0.5,0.0,0.0,False,False,False,False
2588,Canalizacion tuberia en destapado,5.0,CHIGORODO,7.66406371,-76.68088013,0.375,0.5,0.0,0.0,False,False,False,False
2589,Canalizacion tuberia en destapado,5.5,TURBO,7.990988,-76.634358,0.4125,0.55,0.0,0.0,False,False,False,False
2590,Canalizacion tuberia en destapado,5.5,TURBO,7.99710063,-76.62859508,0.4125,0.55,0.0,0.0,False,False,False,False
2591,Canalizacion tuberia en destapado,7.0,CHIGORODO,7.66620415,-76.68667823,0.525,0.7000000000000001,0.0,0.0,False,False,False,False
2592,Canalizacion tuberia en destapado,8.0,TURBO,8.133791,-76.64170617,0.6,0.8,0.0,0.0,False,False,False,False
2593,Canalizacion tuberia en destapado,1.0,APARTADO,7.886129,-76.623922,0.075,0.1,0.0,0.0,False,False,False,False
2594,Canalizacion tuberia en destapado,1.5,APARTADO,7.88620595,-76.63463839,0.1124999999999999,0.15,0.0,0.0,False,False,False,False
2595,Canalizacion tuberia en destapado,3.0,APARTADO,7.88675713,-76.6297997,0.2249999999999999,0.3,0.0,0.0,False,False,False,False
2596,Canalizacion tuberia en destapado,3.5,APARTADO,7.88091311,-76.61447438,0.2625,0.35,0.0,0.0,False,False,False,False
2597,Canalizacion tuberia en destapado,4.0,APARTADO,7.88333144,-76.62557671,0.3,0.4,0.0,0.0,False,False,False,False
2598,Canalizacion tuberia en destapado,4.2,TURBO,8.05708922,-76.65501172,0.315,0.42,0.0,0.0,False,False,False,False
2599,Canalizacion tuberia en destapado,0.5,APARTADO,7.82331542,-76.64391112,0.0375,0.05,0.0,0.0,False,False,False,False
2600,Canalizacion tuberia en destapado,0.5,APARTADO,7.824196,-76.643371,0.0375,0.05,0.0,0.0,False,False,False,False
2601,Canalizacion tuberia en destapado,0.5,APARTADO,7.824518,-76.64433556,0.0375,0.05,0.0,0.0,False,False,False,False
2602,Canalizacion tuberia en destapado,0.5,APARTADO,7.824562,-76.644357,0.0375,0.05,0.0,0.0,False,False,False,False
2603,Canalizacion tuberia en destapado,0.5,APARTADO,7.87309333,-76.61407517,0.0375,0.05,0.0,0.0,False,False,False,False
2604,Canalizacion tuberia en destapado,0.5,APARTADO,7.87751594,-76.62676559,0.0375,0.05,0.0,0.0,False,False,False,False
2605,Canalizacion tuberia en destapado,0.5,APARTADO,7.87857921,-76.62901649,0.0375,0.05,0.0,0.0,False,False,False,False
2606,Canalizacion tuberia en destapado,0.5,CAREPA,7.75220931,-76.64231245,0.0375,0.05,0.0,0.0,False,False,False,False
2607,Canalizacion tuberia en destapado,0.5,CAREPA,7.752703,-76.642564,0.0375,0.05,0.0,0.0,False,False,False,False
2608,Canalizacion tuberia en destapado,0.5,CAREPA,7.759036,-76.651448,0.0375,0.05,0.0,0.0,False,False,False,False
2609,Canalizacion tuberia en destapado,0.5,CHIGORODO,7.66629131,-76.68712053,0.0375,0.05,0.0,0.0,False,False,False,False
2610,Canalizacion tuberia en destapado,0.5,SAN JUAN DE URABA,8.75835659,-76.5322911,0.0375,0.05,0.0,0.0,False,False,False,False
2611,Canalizacion tuberia en destapado,0.5,TURBO,8.08771829,-76.73041385,0.0375,0.05,0.0,0.0,False,False,False,False
2612,Canalizacion tuberia en destapado,0.5,TURBO,8.10279053,-76.71361258,0.0375,0.05,0.0,0.0,False,False,False,False
2613,Canalizacion tuberia en destapado,0.6,MUTATA,7.23972896,-76.43451594,0.045,0.06,0.0,0.0,False,False,False,False
2614,Canalizacion tuberia en destapado,0.7,APARTADO,7.87293993,-76.61382613,0.0525,0.0699999999999999,0.0,0.0,False,False,False,False
2615,Canalizacion tuberia en destapado,0.7,APARTADO,7.881289,-76.604359,0.0525,0.0699999999999999,0.0,0.0,False,False,False,False
2616,Canalizacion tuberia en destapado,0.7,APARTADO,7.882328,-76.60845255,0.0525,0.0699999999999999,0.0,0.0,False,False,False,False
2617,Canalizacion tuberia en destapado,0.7,APARTADO,7.88234833,-76.60836833,0.0525,0.0699999999999999,0.0,0.0,False,False,False,False
2618,Canalizacion tuberia en destapado,1.0,APARTADO,7.798424,-76.651876,0.075,0.1,0.0,0.0,False,False,False,False
2619,Canalizacion tuberia en destapado,1.0,APARTADO,7.79851467,-76.65182456,0.075,0.1,0.0,0.0,False,False,False,False
2620,Canalizacion tuberia en destapado,1.0,APARTADO,7.8023849,-76.65997849,0.075,0.1,0.0,0.0,False,False,False,False
2621,Canalizacion tuberia en destapado,1.0,APARTADO,7.82223073,-76.64316232,0.075,0.1,0.0,0.0,False,False,False,False
2622,Canalizacion tuberia en destapado,1.0,APARTADO,7.8229715,-76.643233,0.075,0.1,0.0,0.0,False,False,False,False
2623,Canalizacion tuberia en destapado,1.0,APARTADO,7.8229715,-76.643233,0.075,0.1,0.0,0.0,False,False,False,False
2624,Canalizacion tuberia en destapado,1.0,APARTADO,7.8229715,-76.643233,0.075,0.1,0.0,0.0,False,False,False,False
2625,Canalizacion tuberia en destapado,1.0,APARTADO,7.823203,-76.643778,0.075,0.1,0.0,0.0,False,False,False,False
2626,Canalizacion tuberia en destapado,1.0,APARTADO,7.82331542,-76.64391112,0.075,0.1,0.0,0.0,False,False,False,False
2627,Canalizacion tuberia en destapado,1.0,APARTADO,7.823405,-76.644374,0.075,0.1,0.0,0.0,False,False,False,False
2628,Canalizacion tuberia en destapado,1.0,APARTADO,7.82385178,-76.64275646,0.075,0.1,0.0,0.0,False,False,False,False
2629,Canalizacion tuberia en destapado,1.0,APARTADO,7.823852,-76.642756,0.075,0.1,0.0,0.0,False,False,False,False
2630,Canalizacion tuberia en destapado,1.0,APARTADO,7.82387637,-76.64266277,0.075,0.1,0.0,0.0,False,False,False,False
2631,Canalizacion tuberia en destapado,1.0,APARTADO,7.82387756,-76.64307485,0.075,0.1,0.0,0.0,False,False,False,False
2632,Canalizacion tuberia en destapado,1.0,APARTADO,7.82389052,-76.64294429,0.075,0.1,0.0,0.0,False,False,False,False
2633,Canalizacion tuberia en destapado,1.0,APARTADO,7.82413978,-76.64374082,0.075,0.1,0.0,0.0,False,False,False,False
2634,Canalizacion tuberia en destapado,1.0,APARTADO,7.82431668,-76.64294614,0.075,0.1,0.0,0.0,False,False,False,False
2635,Canalizacion tuberia en destapado,1.0,APARTADO,7.82434855,-76.64450357,0.075,0.1,0.0,0.0,False,False,False,False
2636,Canalizacion tuberia en destapado,1.0,APARTADO,7.82439045,-76.64295134,0.075,0.1,0.0,0.0,False,False,False,False
2637,Canalizacion tuberia en destapado,1.0,APARTADO,7.824393,-76.643669,0.075,0.1,0.0,0.0,False,False,False,False
2638,Canalizacion tuberia en destapado,1.0,APARTADO,7.82440368,-76.64393295,0.075,0.1,0.0,0.0,False,False,False,False
2639,Canalizacion tuberia en destapado,1.0,APARTADO,7.82441452,-76.64386754,0.075,0.1,0.0,0.0,False,False,False,False
2640,Canalizacion tuberia en destapado,1.0,APARTADO,7.824419,-76.643874,0.075,0.1,0.0,0.0,False,False,False,False
2641,Canalizacion tuberia en destapado,1.0,APARTADO,7.82455794,-76.64410972,0.075,0.1,0.0,0.0,False,False,False,False
2642,Canalizacion tuberia en destapado,1.0,APARTADO,7.87618929,-76.62042349,0.075,0.1,0.0,0.0,False,False,False,False
