fid,ID,DescripcionItem,CantidadItem,Municipio,Latitud (Y),Longitud (X),tierras,base,concreto,PvF
"4386","10593",Canalizacion tuberia en asfalto,0.3,MEDELLIN,6.25334659,-75.60509189,0.0225,0.0225,0,0.0075
"4387","10594",Canalizacion tuberia en asfalto,0.3,MEDELLIN,6.2546492,-75.61557755,0.0225,0.0225,0,0.0075
"4388","10595",Canalizacion tuberia en asfalto,0.3,MEDELLIN,6.25718234,-75.62206305,0.0225,0.0225,0,0.0075
"4389","10596",Canalizacion tuberia en asfalto,0.3,MEDELLIN,6.2574687,-75.62083974,0.0225,0.0225,0,0.0075
"4390","10597",Canalizacion tuberia en asfalto,0.3,MEDELLIN,6.25890044,-75.62860598,0.0225,0.0225,0,0.0075
"4391","10600",Canalizacion tuberia en asfalto,0.4,MEDELLIN,6.19899437,-75.56529229,0.03,0.03,0,0.01
"4392","10601",Canalizacion tuberia en asfalto,0.4,MEDELLIN,6.20951151,-75.57018853,0.03,0.03,0,0.01
"4393","10602",Canalizacion tuberia en asfalto,0.4,MEDELLIN,6.22212152,-75.59424866,0.03,0.03,0,0.01
"4394","10606",Canalizacion tuberia en asfalto,0.4,MEDELLIN,6.24739686,-75.58983324,0.03,0.03,0,0.01
"4395","10607",Canalizacion tuberia en asfalto,0.4,MEDELLIN,6.24947479,-75.59217001,0.03,0.03,0,0.01
"4396","10608",Canalizacion tuberia en asfalto,0.4,MEDELLIN,6.250067,-75.642433,0.03,0.03,0,0.01
"4397","10609",Canalizacion tuberia en asfalto,0.4,MEDELLIN,6.25707066,-75.62134049,0.03,0.03,0,0.01
"4398","10611",Canalizacion tuberia en asfalto,0.5,MEDELLIN,6.22282243,-75.57281132,0.0375,0.0375,0,0.0125
"4399","10614",Canalizacion tuberia en asfalto,0.5,MEDELLIN,6.23005306,-75.60873606,0.0375,0.0375,0,0.0125
"4400","10615",Canalizacion tuberia en asfalto,0.5,MEDELLIN,6.23560034,-75.60043791,0.0375,0.0375,0,0.0125
"4401","10616",Canalizacion tuberia en asfalto,0.5,MEDELLIN,6.23774627,-75.59757829,0.0375,0.0375,0,0.0125
"4402","10620",Canalizacion tuberia en asfalto,0.6,MEDELLIN,6.24862517,-75.58688926,0.045,0.045,0,0.015
"4403","10622",Canalizacion tuberia en asfalto,0.7,MEDELLIN,6.23197038,-75.59873885,0.0525,0.0525,0,0.0174999999999999
"4404","10623",Canalizacion tuberia en asfalto,0.7,MEDELLIN,6.234003,-75.606846,0.0525,0.0525,0,0.0174999999999999
"4405","10624",Canalizacion tuberia en asfalto,0.7,MEDELLIN,6.23959641,-75.56681787,0.0525,0.0525,0,0.0174999999999999
"4406","10625",Canalizacion tuberia en asfalto,0.7,MEDELLIN,6.243391,-75.594863,0.0525,0.0525,0,0.0174999999999999
"4407","10628",Canalizacion tuberia en asfalto,1,MEDELLIN,6.208282,-75.58778,0.075,0.075,0,0.025
"4408","10629",Canalizacion tuberia en asfalto,1,MEDELLIN,6.213955,-75.601649,0.075,0.075,0,0.025
"4409","10630",Canalizacion tuberia en asfalto,1,MEDELLIN,6.250942,-75.639431,0.075,0.075,0,0.025
"4410","10631",Canalizacion tuberia en asfalto,1.1,MEDELLIN,6.22477008,-75.59999735,0.0825,0.0825,0,0.0275
"4411","10632",Canalizacion tuberia en asfalto,1.1,MEDELLIN,6.250986,-75.639388,0.0825,0.0825,0,0.0275
"4412","10633",Canalizacion tuberia en asfalto,1.2,MEDELLIN,6.22351262,-75.60320743,0.09,0.09,0,0.03
"4413","10634",Canalizacion tuberia en asfalto,1.2,MEDELLIN,6.23884079,-75.58569898,0.09,0.09,0,0.03
"4414","10636",Canalizacion tuberia en asfalto,1.3,MEDELLIN,6.22767742,-75.59564317,0.0975,0.0975,0,0.0325
"4415","10637",Canalizacion tuberia en asfalto,1.3,MEDELLIN,6.2390284,-75.56856533,0.0975,0.0975,0,0.0325
"4416","10638",Canalizacion tuberia en asfalto,1.4,MEDELLIN,6.23256742,-75.55482042,0.105,0.105,0,0.0349999999999999
"4417","10639",Canalizacion tuberia en asfalto,1.5,MEDELLIN,6.23399489,-75.59818453,0.1125,0.1125,0,0.0375
"4418","10640",Canalizacion tuberia en asfalto,1.5,MEDELLIN,6.24664305,-75.5845973,0.1125,0.1125,0,0.0375
"4419","10641",Canalizacion tuberia en asfalto,1.5,MEDELLIN,6.25011208,-75.63640988,0.1125,0.1125,0,0.0375
"4420","10642",Canalizacion tuberia en asfalto,1.7,MEDELLIN,6.250276,-75.64182,0.1275,0.1275,0,0.0425
"4421","10644",Canalizacion tuberia en asfalto,2.3,MEDELLIN,6.250971,-75.643382,0.1725,0.1725,0,0.0574999999999999
"4422","10645",Canalizacion tuberia en asfalto,2.4,MEDELLIN,6.225531,-75.602276,0.18,0.18,0,0.06
"4423","10646",Canalizacion tuberia en asfalto,2.7,MEDELLIN,6.251332,-75.626823,0.2025,0.2025,0,0.0675
"4424","10648",Canalizacion tuberia en asfalto,3,MEDELLIN,6.20226803,-75.58665824,0.225,0.225,0,0.075
"4425","10650",Canalizacion tuberia en asfalto,18,MEDELLIN,6.22313949,-75.56903305,1.35,1.35,0,0.45
"4426","10652",Canalizacion tuberia en asfalto,0.2,BELLO,6.30810707,-75.55133039,0.015,0.015,0,0.005
"4427","10653",Canalizacion tuberia en asfalto,0.2,BELLO,6.312315,-75.574898,0.015,0.015,0,0.005
"4428","10654",Canalizacion tuberia en asfalto,0.2,BELLO,6.31334678,-75.56237375,0.015,0.015,0,0.005
"4429","10655",Canalizacion tuberia en asfalto,0.2,BELLO,6.313792,-75.578372,0.015,0.015,0,0.005
"4430","10656",Canalizacion tuberia en asfalto,0.2,BELLO,6.31468421,-75.5758638,0.015,0.015,0,0.005
"4431","10657",Canalizacion tuberia en asfalto,0.2,BELLO,6.31583847,-75.55858699,0.015,0.015,0,0.005
"4432","10658",Canalizacion tuberia en asfalto,0.2,BELLO,6.31870488,-75.56316924,0.015,0.015,0,0.005
"4433","10659",Canalizacion tuberia en asfalto,0.2,BELLO,6.319274,-75.549923,0.015,0.015,0,0.005
"4434","10660",Canalizacion tuberia en asfalto,0.2,BELLO,6.32040436,-75.55873916,0.015,0.015,0,0.005
"4435","10661",Canalizacion tuberia en asfalto,0.2,BELLO,6.32104362,-75.5574602,0.015,0.015,0,0.005
"4436","10662",Canalizacion tuberia en asfalto,0.2,BELLO,6.3220488,-75.55841804,0.015,0.015,0,0.005
"4437","10663",Canalizacion tuberia en asfalto,0.2,BELLO,6.32211725,-75.55851572,0.015,0.015,0,0.005
"4438","10664",Canalizacion tuberia en asfalto,0.2,BELLO,6.32215557,-75.56141285,0.015,0.015,0,0.005
"4439","10665",Canalizacion tuberia en asfalto,0.2,BELLO,6.32617293,-75.56890471,0.015,0.015,0,0.005
"4440","10666",Canalizacion tuberia en asfalto,0.2,BELLO,6.33279122,-75.56054839,0.015,0.015,0,0.005
"4441","10667",Canalizacion tuberia en asfalto,0.2,BELLO,6.33385509,-75.56288492,0.015,0.015,0,0.005
"4442","10668",Canalizacion tuberia en asfalto,0.2,BELLO,6.338181,-75.566691,0.015,0.015,0,0.005
"4443","10669",Canalizacion tuberia en asfalto,0.2,BELLO,6.33829484,-75.55943892,0.015,0.015,0,0.005
"4444","10670",Canalizacion tuberia en asfalto,0.2,BELLO,6.3389579,-75.56001491,0.015,0.015,0,0.005
"4445","10671",Canalizacion tuberia en asfalto,0.2,BELLO,6.33896536,-75.54955578,0.015,0.015,0,0.005
"4446","10672",Canalizacion tuberia en asfalto,0.2,BELLO,6.339867,-75.568986,0.015,0.015,0,0.005
"4447","10673",Canalizacion tuberia en asfalto,0.2,BELLO,6.34081112,-75.55021512,0.015,0.015,0,0.005
"4448","10674",Canalizacion tuberia en asfalto,0.2,BELLO,6.34191812,-75.55749948,0.015,0.015,0,0.005
"4449","10675",Canalizacion tuberia en asfalto,0.2,BELLO,6.34232674,-75.54867711,0.015,0.015,0,0.005
"4450","10676",Canalizacion tuberia en asfalto,0.2,BELLO,6.34516978,-75.54443367,0.015,0.015,0,0.005
"4451","10677",Canalizacion tuberia en asfalto,0.2,BELLO,6.346478,-75.560034,0.015,0.015,0,0.005
"4452","10678",Canalizacion tuberia en asfalto,0.2,BELLO,6.35069885,-75.56621946,0.015,0.015,0,0.005
"4453","10679",Canalizacion tuberia en asfalto,0.2,COPACABANA,6.340639,-75.510604,0.015,0.015,0,0.005
"4454","10680",Canalizacion tuberia en asfalto,0.2,COPACABANA,6.34436137,-75.50586265,0.015,0.015,0,0.005
"4455","10681",Canalizacion tuberia en asfalto,0.2,COPACABANA,6.34629216,-75.51174782,0.015,0.015,0,0.005
"4456","10682",Canalizacion tuberia en asfalto,0.2,COPACABANA,6.349287,-75.506038,0.015,0.015,0,0.005
"4457","10683",Canalizacion tuberia en asfalto,0.2,GIRARDOTA,6.35349,-75.459582,0.015,0.015,0,0.005
"4458","10684",Canalizacion tuberia en asfalto,0.2,GIRARDOTA,6.36149201,-75.45751406,0.015,0.015,0,0.005
"4459","10686",Canalizacion tuberia en asfalto,0.2,MEDELLIN,6.230512,-75.543764,0.015,0.015,0,0.005
"4460","10687",Canalizacion tuberia en asfalto,0.2,MEDELLIN,6.232486,-75.540131,0.015,0.015,0,0.005
"4461","10688",Canalizacion tuberia en asfalto,0.2,MEDELLIN,6.23411425,-75.53950638,0.015,0.015,0,0.005
"4462","10689",Canalizacion tuberia en asfalto,0.2,MEDELLIN,6.23516929,-75.53446929,0.015,0.015,0,0.005
"4463","10690",Canalizacion tuberia en asfalto,0.2,MEDELLIN,6.238573,-75.54366,0.015,0.015,0,0.005
"4464","10691",Canalizacion tuberia en asfalto,0.2,MEDELLIN,6.24277251,-75.54366315,0.015,0.015,0,0.005
"4465","10692",Canalizacion tuberia en asfalto,0.2,MEDELLIN,6.24281004,-75.55050514,0.015,0.015,0,0.005
"4466","10693",Canalizacion tuberia en asfalto,0.2,MEDELLIN,6.24419798,-75.54844707,0.015,0.015,0,0.005
"4467","10694",Canalizacion tuberia en asfalto,0.2,MEDELLIN,6.245175,-75.543993,0.015,0.015,0,0.005
"4468","10695",Canalizacion tuberia en asfalto,0.2,MEDELLIN,6.24531598,-75.54247529,0.015,0.015,0,0.005
"4469","10696",Canalizacion tuberia en asfalto,0.2,MEDELLIN,6.247667,-75.563807,0.015,0.015,0,0.005
"4470","10697",Canalizacion tuberia en asfalto,0.2,MEDELLIN,6.2482821,-75.57317042,0.015,0.015,0,0.005
"4471","10698",Canalizacion tuberia en asfalto,0.2,MEDELLIN,6.24936418,-75.57283706,0.015,0.015,0,0.005
"4472","10699",Canalizacion tuberia en asfalto,0.2,MEDELLIN,6.24989703,-75.55032763,0.015,0.015,0,0.005
"4473","10700",Canalizacion tuberia en asfalto,0.2,MEDELLIN,6.249972,-75.570507,0.015,0.015,0,0.005
"4474","10701",Canalizacion tuberia en asfalto,0.2,MEDELLIN,6.25024711,-75.55552739,0.015,0.015,0,0.005
"4475","10702",Canalizacion tuberia en asfalto,0.2,MEDELLIN,6.2512813,-75.59382645,0.015,0.015,0,0.005
"4476","10703",Canalizacion tuberia en asfalto,0.2,MEDELLIN,6.25154186,-75.58924425,0.015,0.015,0,0.005
"4477","10704",Canalizacion tuberia en asfalto,0.2,MEDELLIN,6.254514,-75.597272,0.015,0.015,0,0.005
"4478","10705",Canalizacion tuberia en asfalto,0.2,MEDELLIN,6.25534915,-75.59691423,0.015,0.015,0,0.005
"4479","10706",Canalizacion tuberia en asfalto,0.2,MEDELLIN,6.25632715,-75.5546584,0.015,0.015,0,0.005
"4480","10707",Canalizacion tuberia en asfalto,0.2,MEDELLIN,6.25703746,-75.60148758,0.015,0.015,0,0.005
"4481","10708",Canalizacion tuberia en asfalto,0.2,MEDELLIN,6.25723814,-75.59989484,0.015,0.015,0,0.005
"4482","10709",Canalizacion tuberia en asfalto,0.2,MEDELLIN,6.25780165,-75.56246928,0.015,0.015,0,0.005
"4483","10710",Canalizacion tuberia en asfalto,0.2,MEDELLIN,6.25797245,-75.59882096,0.015,0.015,0,0.005
"4484","10711",Canalizacion tuberia en asfalto,0.2,MEDELLIN,6.2602611,-75.55159319,0.015,0.015,0,0.005
"4485","10712",Canalizacion tuberia en asfalto,0.2,MEDELLIN,6.260303,-75.618312,0.015,0.015,0,0.005
"4486","10713",Canalizacion tuberia en asfalto,0.2,MEDELLIN,6.26171571,-75.61171385,0.015,0.015,0,0.005
"4487","10714",Canalizacion tuberia en asfalto,0.2,MEDELLIN,6.26281177,-75.60174831,0.015,0.015,0,0.005
"4488","10715",Canalizacion tuberia en asfalto,0.2,MEDELLIN,6.26430604,-75.55215069,0.015,0.015,0,0.005
"4489","10716",Canalizacion tuberia en asfalto,0.2,MEDELLIN,6.26459301,-75.55849005,0.015,0.015,0,0.005
"4490","10717",Canalizacion tuberia en asfalto,0.2,MEDELLIN,6.26501286,-75.59989608,0.015,0.015,0,0.005
"4491","10718",Canalizacion tuberia en asfalto,0.2,MEDELLIN,6.26537158,-75.61388383,0.015,0.015,0,0.005
"4492","10719",Canalizacion tuberia en asfalto,0.2,MEDELLIN,6.265902,-75.555374,0.015,0.015,0,0.005
"4493","10720",Canalizacion tuberia en asfalto,0.2,MEDELLIN,6.266254,-75.551608,0.015,0.015,0,0.005
"4494","10721",Canalizacion tuberia en asfalto,0.2,MEDELLIN,6.266374,-75.55448,0.015,0.015,0,0.005
"4495","10722",Canalizacion tuberia en asfalto,0.2,MEDELLIN,6.267396,-75.62802,0.015,0.015,0,0.005
"4496","10723",Canalizacion tuberia en asfalto,0.2,MEDELLIN,6.26767888,-75.54675898,0.015,0.015,0,0.005
"4497","10724",Canalizacion tuberia en asfalto,0.2,MEDELLIN,6.26797333,-75.58606333,0.015,0.015,0,0.005
"4498","10725",Canalizacion tuberia en asfalto,0.2,MEDELLIN,6.26818719,-75.55291279,0.015,0.015,0,0.005
"4499","10726",Canalizacion tuberia en asfalto,0.2,MEDELLIN,6.26993372,-75.55339506,0.015,0.015,0,0.005
"4500","10727",Canalizacion tuberia en asfalto,0.2,MEDELLIN,6.26999318,-75.5515053,0.015,0.015,0,0.005
"4501","10728",Canalizacion tuberia en asfalto,0.2,MEDELLIN,6.27068534,-75.54821891,0.015,0.015,0,0.005
"4502","10729",Canalizacion tuberia en asfalto,0.2,MEDELLIN,6.27120635,-75.55563073,0.015,0.015,0,0.005
"4503","10730",Canalizacion tuberia en asfalto,0.2,MEDELLIN,6.27128154,-75.54632352,0.015,0.015,0,0.005
"4504","10731",Canalizacion tuberia en asfalto,0.2,MEDELLIN,6.27314939,-75.55651126,0.015,0.015,0,0.005
"4505","10732",Canalizacion tuberia en asfalto,0.2,MEDELLIN,6.27319478,-75.55677257,0.015,0.015,0,0.005
"4506","10733",Canalizacion tuberia en asfalto,0.2,MEDELLIN,6.27342193,-75.55076609,0.015,0.015,0,0.005
"4507","10734",Canalizacion tuberia en asfalto,0.2,MEDELLIN,6.27364916,-75.55936884,0.015,0.015,0,0.005
"4508","10735",Canalizacion tuberia en asfalto,0.2,MEDELLIN,6.27381777,-75.55042747,0.015,0.015,0,0.005
"4509","10736",Canalizacion tuberia en asfalto,0.2,MEDELLIN,6.27428309,-75.58011868,0.015,0.015,0,0.005
"4510","10737",Canalizacion tuberia en asfalto,0.2,MEDELLIN,6.27461549,-75.54992083,0.015,0.015,0,0.005
"4511","10738",Canalizacion tuberia en asfalto,0.2,MEDELLIN,6.27511637,-75.60512532,0.015,0.015,0,0.005
"4512","10739",Canalizacion tuberia en asfalto,0.2,MEDELLIN,6.27514321,-75.60435772,0.015,0.015,0,0.005
"4513","10740",Canalizacion tuberia en asfalto,0.2,MEDELLIN,6.2751562,-75.54926186,0.015,0.015,0,0.005
"4514","10741",Canalizacion tuberia en asfalto,0.2,MEDELLIN,6.27520081,-75.60445678,0.015,0.015,0,0.005
"4515","10742",Canalizacion tuberia en asfalto,0.2,MEDELLIN,6.275267,-75.604894,0.015,0.015,0,0.005
"4516","10743",Canalizacion tuberia en asfalto,0.2,MEDELLIN,6.276184,-75.562011,0.015,0.015,0,0.005
"4517","10744",Canalizacion tuberia en asfalto,0.2,MEDELLIN,6.27731278,-75.54832235,0.015,0.015,0,0.005
"4518","10745",Canalizacion tuberia en asfalto,0.2,MEDELLIN,6.27735215,-75.54898815,0.015,0.015,0,0.005
"4519","10746",Canalizacion tuberia en asfalto,0.2,MEDELLIN,6.27747,-75.549725,0.015,0.015,0,0.005
"4520","10747",Canalizacion tuberia en asfalto,0.2,MEDELLIN,6.277503,-75.562961,0.015,0.015,0,0.005
"4521","10748",Canalizacion tuberia en asfalto,0.2,MEDELLIN,6.27860355,-75.54946415,0.015,0.015,0,0.005
"4522","10749",Canalizacion tuberia en asfalto,0.2,MEDELLIN,6.27911027,-75.63446604,0.015,0.015,0,0.005
"4523","10750",Canalizacion tuberia en asfalto,0.2,MEDELLIN,6.2794297,-75.56388031,0.015,0.015,0,0.005
"4524","10751",Canalizacion tuberia en asfalto,0.2,MEDELLIN,6.27973823,-75.55731649,0.015,0.015,0,0.005
"4525","10752",Canalizacion tuberia en asfalto,0.2,MEDELLIN,6.27978788,-75.56460553,0.015,0.015,0,0.005
"4526","10753",Canalizacion tuberia en asfalto,0.2,MEDELLIN,6.279888,-75.53874,0.015,0.015,0,0.005
"4527","10754",Canalizacion tuberia en asfalto,0.2,MEDELLIN,6.28102881,-75.57890143,0.015,0.015,0,0.005
"4528","10755",Canalizacion tuberia en asfalto,0.2,MEDELLIN,6.28130321,-75.55748021,0.015,0.015,0,0.005
"4529","10756",Canalizacion tuberia en asfalto,0.2,MEDELLIN,6.28142777,-75.58957311,0.015,0.015,0,0.005
"4530","10757",Canalizacion tuberia en asfalto,0.2,MEDELLIN,6.28144795,-75.55895408,0.015,0.015,0,0.005
"4531","10758",Canalizacion tuberia en asfalto,0.2,MEDELLIN,6.28210012,-75.5589075,0.015,0.015,0,0.005
"4532","10759",Canalizacion tuberia en asfalto,0.2,MEDELLIN,6.28261169,-75.56190236,0.015,0.015,0,0.005
"4533","10760",Canalizacion tuberia en asfalto,0.2,MEDELLIN,6.28275653,-75.54567073,0.015,0.015,0,0.005
"4534","10761",Canalizacion tuberia en asfalto,0.2,MEDELLIN,6.2838513,-75.59322497,0.015,0.015,0,0.005
"4535","10762",Canalizacion tuberia en asfalto,0.2,MEDELLIN,6.28392379,-75.54993627,0.015,0.015,0,0.005
"4536","10763",Canalizacion tuberia en asfalto,0.2,MEDELLIN,6.2844001,-75.56421,0.015,0.015,0,0.005
"4537","10764",Canalizacion tuberia en asfalto,0.2,MEDELLIN,6.28440974,-75.58177202,0.015,0.015,0,0.005
"4538","10765",Canalizacion tuberia en asfalto,0.2,MEDELLIN,6.2850435,-75.56225327,0.015,0.015,0,0.005
"4539","10766",Canalizacion tuberia en asfalto,0.2,MEDELLIN,6.285081,-75.573534,0.015,0.015,0,0.005
"4540","10767",Canalizacion tuberia en asfalto,0.2,MEDELLIN,6.28519563,-75.58760531,0.015,0.015,0,0.005
"4541","10768",Canalizacion tuberia en asfalto,0.2,MEDELLIN,6.28638519,-75.53805308,0.015,0.015,0,0.005
"4542","10769",Canalizacion tuberia en asfalto,0.2,MEDELLIN,6.28642719,-75.53819425,0.015,0.015,0,0.005
"4543","10770",Canalizacion tuberia en asfalto,0.2,MEDELLIN,6.28648423,-75.53804615,0.015,0.015,0,0.005
"4544","10771",Canalizacion tuberia en asfalto,0.2,MEDELLIN,6.28651291,-75.58379153,0.015,0.015,0,0.005
"4545","10772",Canalizacion tuberia en asfalto,0.2,MEDELLIN,6.286561,-75.550933,0.015,0.015,0,0.005
"4546","10773",Canalizacion tuberia en asfalto,0.2,MEDELLIN,6.286681,-75.594623,0.015,0.015,0,0.005
"4547","10774",Canalizacion tuberia en asfalto,0.2,MEDELLIN,6.28673998,-75.55090998,0.015,0.015,0,0.005
"4548","10775",Canalizacion tuberia en asfalto,0.2,MEDELLIN,6.2869154,-75.56136604,0.015,0.015,0,0.005
"4549","10776",Canalizacion tuberia en asfalto,0.2,MEDELLIN,6.28702998,-75.54903981,0.015,0.015,0,0.005
"4550","10777",Canalizacion tuberia en asfalto,0.2,MEDELLIN,6.28761962,-75.57412103,0.015,0.015,0,0.005
"4551","10778",Canalizacion tuberia en asfalto,0.2,MEDELLIN,6.287629,-75.590954,0.015,0.015,0,0.005
"4552","10779",Canalizacion tuberia en asfalto,0.2,MEDELLIN,6.28767,-75.585597,0.015,0.015,0,0.005
"4553","10780",Canalizacion tuberia en asfalto,0.2,MEDELLIN,6.287703,-75.571551,0.015,0.015,0,0.005
"4554","10781",Canalizacion tuberia en asfalto,0.2,MEDELLIN,6.28778839,-75.55905914,0.015,0.015,0,0.005
"4555","10782",Canalizacion tuberia en asfalto,0.2,MEDELLIN,6.28779885,-75.5855696,0.015,0.015,0,0.005
"4556","10783",Canalizacion tuberia en asfalto,0.2,MEDELLIN,6.28785834,-75.54850667,0.015,0.015,0,0.005
"4557","10784",Canalizacion tuberia en asfalto,0.2,MEDELLIN,6.28983367,-75.54394219,0.015,0.015,0,0.005
"4558","10785",Canalizacion tuberia en asfalto,0.2,MEDELLIN,6.290145,-75.584373,0.015,0.015,0,0.005
"4559","10786",Canalizacion tuberia en asfalto,0.2,MEDELLIN,6.29055938,-75.53855364,0.015,0.015,0,0.005
"4560","10787",Canalizacion tuberia en asfalto,0.2,MEDELLIN,6.29065395,-75.555455,0.015,0.015,0,0.005
"4561","10788",Canalizacion tuberia en asfalto,0.2,MEDELLIN,6.29071234,-75.55426633,0.015,0.015,0,0.005
"4562","10789",Canalizacion tuberia en asfalto,0.2,MEDELLIN,6.29096226,-75.5786761,0.015,0.015,0,0.005
"4563","10790",Canalizacion tuberia en asfalto,0.2,MEDELLIN,6.291111,-75.548489,0.015,0.015,0,0.005
"4564","10791",Canalizacion tuberia en asfalto,0.2,MEDELLIN,6.29185197,-75.55892103,0.015,0.015,0,0.005
"4565","10792",Canalizacion tuberia en asfalto,0.2,MEDELLIN,6.29241686,-75.57177912,0.015,0.015,0,0.005
"4566","10793",Canalizacion tuberia en asfalto,0.2,MEDELLIN,6.29257924,-75.56172241,0.015,0.015,0,0.005
"4567","10794",Canalizacion tuberia en asfalto,0.2,MEDELLIN,6.2927386,-75.58448758,0.015,0.015,0,0.005
"4568","10795",Canalizacion tuberia en asfalto,0.2,MEDELLIN,6.292789,-75.548326,0.015,0.015,0,0.005
"4569","10796",Canalizacion tuberia en asfalto,0.2,MEDELLIN,6.29304574,-75.55716718,0.015,0.015,0,0.005
"4570","10797",Canalizacion tuberia en asfalto,0.2,MEDELLIN,6.293213,-75.544658,0.015,0.015,0,0.005
"4571","10798",Canalizacion tuberia en asfalto,0.2,MEDELLIN,6.293308,-75.593551,0.015,0.015,0,0.005
"4572","10799",Canalizacion tuberia en asfalto,0.2,MEDELLIN,6.29351324,-75.58416602,0.015,0.015,0,0.005
"4573","10800",Canalizacion tuberia en asfalto,0.2,MEDELLIN,6.29412899,-75.58212344,0.015,0.015,0,0.005
"4574","10801",Canalizacion tuberia en asfalto,0.2,MEDELLIN,6.29490591,-75.57783666,0.015,0.015,0,0.005
"4575","10802",Canalizacion tuberia en asfalto,0.2,MEDELLIN,6.29513684,-75.549881,0.015,0.015,0,0.005
"4576","10803",Canalizacion tuberia en asfalto,0.2,MEDELLIN,6.29549901,-75.55617775,0.015,0.015,0,0.005
"4577","10804",Canalizacion tuberia en asfalto,0.2,MEDELLIN,6.29579306,-75.55466461,0.015,0.015,0,0.005
"4578","10805",Canalizacion tuberia en asfalto,0.2,MEDELLIN,6.29683685,-75.5580368,0.015,0.015,0,0.005
"4579","10806",Canalizacion tuberia en asfalto,0.2,MEDELLIN,6.29809684,-75.55299601,0.015,0.015,0,0.005
"4580","10807",Canalizacion tuberia en asfalto,0.2,MEDELLIN,6.29903236,-75.57267867,0.015,0.015,0,0.005
"4581","10808",Canalizacion tuberia en asfalto,0.2,MEDELLIN,6.299639,-75.57709,0.015,0.015,0,0.005
"4582","10809",Canalizacion tuberia en asfalto,0.2,MEDELLIN,6.300301,-75.545693,0.015,0.015,0,0.005
"4583","10810",Canalizacion tuberia en asfalto,0.2,MEDELLIN,6.300526,-75.584924,0.015,0.015,0,0.005
"4584","10811",Canalizacion tuberia en asfalto,0.2,MEDELLIN,6.30054244,-75.54571568,0.015,0.015,0,0.005
"4585","10812",Canalizacion tuberia en asfalto,0.2,MEDELLIN,6.301994,-75.581955,0.015,0.015,0,0.005
"4586","10813",Canalizacion tuberia en asfalto,0.2,MEDELLIN,6.30355621,-75.57213517,0.015,0.015,0,0.005
"4587","10814",Canalizacion tuberia en asfalto,0.2,MEDELLIN,6.30674049,-75.55414427,0.015,0.015,0,0.005
"4588","10815",Canalizacion tuberia en asfalto,0.2,MEDELLIN,6.30721335,-75.55384569,0.015,0.015,0,0.005
"4589","10816",Canalizacion tuberia en asfalto,0.2,MEDELLIN,6.308539,-75.566335,0.015,0.015,0,0.005
"4590","10817",Canalizacion tuberia en asfalto,0.2,MEDELLIN,6.30917952,-75.57077665,0.015,0.015,0,0.005
"4591","10818",Canalizacion tuberia en asfalto,0.2,MEDELLIN,6.30992207,-75.57470228,0.015,0.015,0,0.005
"4592","10819",Canalizacion tuberia en asfalto,0.2,MEDELLIN,6.31055182,-75.57236016,0.015,0.015,0,0.005
"4593","10820",Canalizacion tuberia en asfalto,0.3,BELLO,6.3096747,-75.58213652,0.0225,0.0225,0,0.0075
"4594","10821",Canalizacion tuberia en asfalto,0.3,BELLO,6.317713,-75.565967,0.0225,0.0225,0,0.0075
"4595","10822",Canalizacion tuberia en asfalto,0.3,BELLO,6.33391595,-75.55948736,0.0225,0.0225,0,0.0075
"4596","10823",Canalizacion tuberia en asfalto,0.3,BELLO,6.33505869,-75.56265321,0.0225,0.0225,0,0.0075
"4597","10824",Canalizacion tuberia en asfalto,0.3,BELLO,6.35440795,-75.56912591,0.0225,0.0225,0,0.0075
"4598","10825",Canalizacion tuberia en asfalto,0.3,COPACABANA,6.34313951,-75.50645012,0.0225,0.0225,0,0.0075
"4599","10826",Canalizacion tuberia en asfalto,0.3,COPACABANA,6.34496931,-75.50878296,0.0225,0.0225,0,0.0075
