fid,ID,DescripcionItem,CantidadItem,Municipio,Latitud (Y),Longitud (X),tierras,base,concreto,PvF
"3166","6796",Canalizacion tuberia en concreto,3.5,MEDELLIN,6.22309814,-75.5835739,0.2625,0.175,0.175,0
"3167","6797",Canalizacion tuberia en concreto,3.5,MEDELLIN,6.22311663,-75.58363148,0.2625,0.175,0.175,0
"3168","6798",Canalizacion tuberia en concreto,3.5,MEDELLIN,6.22401936,-75.58231827,0.2625,0.175,0.175,0
"3169","6799",Canalizacion tuberia en concreto,3.5,MEDELLIN,6.233354,-75.542809,0.2625,0.175,0.175,0
"3170","6800",Canalizacion tuberia en concreto,3.5,MEDELLIN,6.2482821,-75.57317042,0.2625,0.175,0.175,0
"3171","6801",Canalizacion tuberia en concreto,3.5,MEDELLIN,6.24936418,-75.57283706,0.2625,0.175,0.175,0
"3172","6802",Canalizacion tuberia en concreto,3.5,MEDELLIN,6.25219747,-75.61981066,0.2625,0.175,0.175,0
"3173","6803",Canalizacion tuberia en concreto,3.5,MEDELLIN,6.25460884,-75.6023188,0.2625,0.175,0.175,0
"3174","6804",Canalizacion tuberia en concreto,3.5,MEDELLIN,6.267396,-75.62802,0.2625,0.175,0.175,0
"3175","6805",Canalizacion tuberia en concreto,3.5,MEDELLIN,6.273671,-75.544223,0.2625,0.175,0.175,0
"3176","6806",Canalizacion tuberia en concreto,3.5,MEDELLIN,6.28048249,-75.59809843,0.2625,0.175,0.175,0
"3177","6807",Canalizacion tuberia en concreto,3.5,MEDELLIN,6.28273782,-75.54750748,0.2625,0.175,0.175,0
"3178","6808",Canalizacion tuberia en concreto,3.5,MEDELLIN,6.28680506,-75.53763832,0.2625,0.175,0.175,0
"3179","6809",Canalizacion tuberia en concreto,3.5,MEDELLIN,6.28702015,-75.53883264,0.2625,0.175,0.175,0
"3180","6810",Canalizacion tuberia en concreto,3.5,MEDELLIN,6.288478,-75.5384001,0.2625,0.175,0.175,0
"3181","6811",Canalizacion tuberia en concreto,3.5,MEDELLIN,6.2891967,-75.58537719,0.2625,0.175,0.175,0
"3182","6812",Canalizacion tuberia en concreto,3.5,MEDELLIN,6.29130606,-75.56057446,0.2625,0.175,0.175,0
"3183","6813",Canalizacion tuberia en concreto,3.5,MEDELLIN,6.29738744,-75.54965683,0.2625,0.175,0.175,0
"3184","6816",Canalizacion tuberia en concreto,3.6,BELLO,6.32683163,-75.54294017,0.27,0.18,0.18,0
"3185","6817",Canalizacion tuberia en concreto,3.6,BELLO,6.32769,-75.54371,0.27,0.18,0.18,0
"3186","6821",Canalizacion tuberia en concreto,3.6,MEDELLIN,6.20813264,-75.60449466,0.27,0.18,0.18,0
"3187","6822",Canalizacion tuberia en concreto,3.6,MEDELLIN,6.221904,-75.621998,0.27,0.18,0.18,0
"3188","6823",Canalizacion tuberia en concreto,3.6,MEDELLIN,6.22515843,-75.6258515,0.27,0.18,0.18,0
"3189","6824",Canalizacion tuberia en concreto,3.6,MEDELLIN,6.22730242,-75.59768699,0.27,0.18,0.18,0
"3190","6825",Canalizacion tuberia en concreto,3.6,MEDELLIN,6.23157367,-75.5582612,0.27,0.18,0.18,0
"3191","6826",Canalizacion tuberia en concreto,3.6,MEDELLIN,6.23735382,-75.5559852,0.27,0.18,0.18,0
"3192","6827",Canalizacion tuberia en concreto,3.6,MEDELLIN,6.24419798,-75.54844707,0.27,0.18,0.18,0
"3193","6828",Canalizacion tuberia en concreto,3.6,MEDELLIN,6.25797245,-75.59882096,0.27,0.18,0.18,0
"3194","6829",Canalizacion tuberia en concreto,3.6,MEDELLIN,6.27128154,-75.54632352,0.27,0.18,0.18,0
"3195","6830",Canalizacion tuberia en concreto,3.6,MEDELLIN,6.27265517,-75.60902403,0.27,0.18,0.18,0
"3196","6831",Canalizacion tuberia en concreto,3.6,MEDELLIN,6.28056507,-75.5984618,0.27,0.18,0.18,0
"3197","6832",Canalizacion tuberia en concreto,3.6,MEDELLIN,6.29513684,-75.549881,0.27,0.18,0.18,0
"3198","6833",Canalizacion tuberia en concreto,3.6,MEDELLIN,6.296237,-75.555042,0.27,0.18,0.18,0
"3199","6834",Canalizacion tuberia en concreto,3.6,MEDELLIN,6.296905,-75.556322,0.27,0.18,0.18,0
"3200","6835",Canalizacion tuberia en concreto,3.68,BELLO,6.342579,-75.560701,0.276,0.184,0.184,0
"3201","6836",Canalizacion tuberia en concreto,3.7,BELLO,6.34455308,-75.55012321,0.2775,0.185,0.185,0
"3202","6837",Canalizacion tuberia en concreto,3.7,ENVIGADO,6.16583504,-75.58474317,0.2775,0.185,0.185,0
"3203","6838",Canalizacion tuberia en concreto,3.7,ITAGUI,6.16959763,-75.61435871,0.2775,0.185,0.185,0
"3204","6839",Canalizacion tuberia en concreto,3.7,MEDELLIN,6.205713,-75.6052001,0.2775,0.185,0.185,0
"3205","6840",Canalizacion tuberia en concreto,3.7,MEDELLIN,6.22186987,-75.58777213,0.2775,0.185,0.185,0
"3206","6841",Canalizacion tuberia en concreto,3.7,MEDELLIN,6.22195341,-75.62333022,0.2775,0.185,0.185,0
"3207","6842",Canalizacion tuberia en concreto,3.7,MEDELLIN,6.23658344,-75.53997103,0.2775,0.185,0.185,0
"3208","6843",Canalizacion tuberia en concreto,3.7,MEDELLIN,6.25534915,-75.59691423,0.2775,0.185,0.185,0
"3209","6844",Canalizacion tuberia en concreto,3.7,MEDELLIN,6.27633,-75.56247,0.2775,0.185,0.185,0
"3210","6845",Canalizacion tuberia en concreto,3.7,MEDELLIN,6.27731278,-75.54832235,0.2775,0.185,0.185,0
"3211","6846",Canalizacion tuberia en concreto,3.7,MEDELLIN,6.28717159,-75.53925914,0.2775,0.185,0.185,0
"3212","6847",Canalizacion tuberia en concreto,3.7,MEDELLIN,6.28835437,-75.5394839,0.2775,0.185,0.185,0
"3213","6848",Canalizacion tuberia en concreto,3.7,MEDELLIN,6.30604857,-75.58147914,0.2775,0.185,0.185,0
"3214","6849",Canalizacion tuberia en concreto,3.8,BELLO,6.327413,-75.543616,0.285,0.19,0.19,0
"3215","6850",Canalizacion tuberia en concreto,3.8,BELLO,6.35147771,-75.56021631,0.285,0.19,0.19,0
"3216","6851",Canalizacion tuberia en concreto,3.8,MEDELLIN,6.21795262,-75.59329645,0.285,0.19,0.19,0
"3217","6852",Canalizacion tuberia en concreto,3.8,MEDELLIN,6.222172,-75.625278,0.285,0.19,0.19,0
"3218","6853",Canalizacion tuberia en concreto,3.8,MEDELLIN,6.22765265,-75.59615247,0.285,0.19,0.19,0
"3219","6854",Canalizacion tuberia en concreto,3.8,MEDELLIN,6.230512,-75.543764,0.285,0.19,0.19,0
"3220","6855",Canalizacion tuberia en concreto,3.8,MEDELLIN,6.23726311,-75.56234105,0.285,0.19,0.19,0
"3221","6856",Canalizacion tuberia en concreto,3.8,MEDELLIN,6.2591681,-75.60352476,0.285,0.19,0.19,0
"3222","6857",Canalizacion tuberia en concreto,3.8,MEDELLIN,6.271084,-75.633987,0.285,0.19,0.19,0
"3223","6858",Canalizacion tuberia en concreto,3.8,MEDELLIN,6.27384863,-75.60550578,0.285,0.19,0.19,0
"3224","6859",Canalizacion tuberia en concreto,3.8,MEDELLIN,6.28824396,-75.54018425,0.285,0.19,0.19,0
"3225","6860",Canalizacion tuberia en concreto,3.8,MEDELLIN,6.28917511,-75.53850677,0.285,0.19,0.19,0
"3226","6861",Canalizacion tuberia en concreto,3.8,MEDELLIN,6.28942658,-75.53953512,0.285,0.19,0.19,0
"3227","6862",Canalizacion tuberia en concreto,3.8,MEDELLIN,6.29392765,-75.58204796,0.285,0.19,0.19,0
"3228","6863",Canalizacion tuberia en concreto,3.8,MEDELLIN,6.310665,-75.561033,0.285,0.19,0.19,0
"3229","6864",Canalizacion tuberia en concreto,3.9,ENVIGADO,6.1702765,-75.59146134,0.2925,0.195,0.195,0
"3230","6865",Canalizacion tuberia en concreto,3.9,MEDELLIN,6.222275,-75.616414,0.2925,0.195,0.195,0
"3231","6866",Canalizacion tuberia en concreto,3.9,MEDELLIN,6.22227712,-75.61645939,0.2925,0.195,0.195,0
"3232","6867",Canalizacion tuberia en concreto,3.9,MEDELLIN,6.22262479,-75.61402178,0.2925,0.195,0.195,0
"3233","6868",Canalizacion tuberia en concreto,3.9,MEDELLIN,6.224436,-75.626461,0.2925,0.195,0.195,0
"3234","6869",Canalizacion tuberia en concreto,3.9,MEDELLIN,6.2844001,-75.56421,0.2925,0.195,0.195,0
"3235","6870",Canalizacion tuberia en concreto,3.9,MEDELLIN,6.28714999,-75.53727715,0.2925,0.195,0.195,0
"3236","6871",Canalizacion tuberia en concreto,3.9,MEDELLIN,6.28724532,-75.53738075,0.2925,0.195,0.195,0
"3237","6872",Canalizacion tuberia en concreto,3.9,MEDELLIN,6.28772709,-75.53908538,0.2925,0.195,0.195,0
"3238","6873",Canalizacion tuberia en concreto,3.9,MEDELLIN,6.28979413,-75.53822994,0.2925,0.195,0.195,0
"3239","6874",Canalizacion tuberia en concreto,3.9,MEDELLIN,6.2899,-75.53838,0.2925,0.195,0.195,0
"3240","6875",Canalizacion tuberia en concreto,3.9,MEDELLIN,6.30459806,-75.55928684,0.2925,0.195,0.195,0
"3241","6877",Canalizacion tuberia en concreto,4,BELLO,6.32675489,-75.54302916,0.3,0.2,0.2,0
"3242","6878",Canalizacion tuberia en concreto,4,COPACABANA,6.34409947,-75.51815473,0.3,0.2,0.2,0
"3243","6879",Canalizacion tuberia en concreto,4,ENVIGADO,6.1708148,-75.58622358,0.3,0.2,0.2,0
"3244","6881",Canalizacion tuberia en concreto,4,MEDELLIN,6.19841113,-75.59306707,0.3,0.2,0.2,0
"3245","6882",Canalizacion tuberia en concreto,4,MEDELLIN,6.221725,-75.625255,0.3,0.2,0.2,0
"3246","6883",Canalizacion tuberia en concreto,4,MEDELLIN,6.22197474,-75.62331413,0.3,0.2,0.2,0
"3247","6884",Canalizacion tuberia en concreto,4,MEDELLIN,6.23516929,-75.53446929,0.3,0.2,0.2,0
"3248","6885",Canalizacion tuberia en concreto,4,MEDELLIN,6.23872867,-75.59970358,0.3,0.2,0.2,0
"3249","6886",Canalizacion tuberia en concreto,4,MEDELLIN,6.24849453,-75.6113215,0.3,0.2,0.2,0
"3250","6887",Canalizacion tuberia en concreto,4,MEDELLIN,6.25819622,-75.55488336,0.3,0.2,0.2,0
"3251","6888",Canalizacion tuberia en concreto,4,MEDELLIN,6.2647298,-75.56071739,0.3,0.2,0.2,0
"3252","6889",Canalizacion tuberia en concreto,4,MEDELLIN,6.26626157,-75.59626279,0.3,0.2,0.2,0
"3253","6890",Canalizacion tuberia en concreto,4,MEDELLIN,6.26818719,-75.55291279,0.3,0.2,0.2,0
"3254","6891",Canalizacion tuberia en concreto,4,MEDELLIN,6.26919633,-75.54525859,0.3,0.2,0.2,0
"3255","6892",Canalizacion tuberia en concreto,4,MEDELLIN,6.26999318,-75.5515053,0.3,0.2,0.2,0
"3256","6893",Canalizacion tuberia en concreto,4,MEDELLIN,6.27281676,-75.55471952,0.3,0.2,0.2,0
"3257","6894",Canalizacion tuberia en concreto,4,MEDELLIN,6.273806,-75.62721,0.3,0.2,0.2,0
"3258","6895",Canalizacion tuberia en concreto,4,MEDELLIN,6.27487356,-75.60510885,0.3,0.2,0.2,0
"3259","6896",Canalizacion tuberia en concreto,4,MEDELLIN,6.27487356,-75.60510885,0.3,0.2,0.2,0
"3260","6897",Canalizacion tuberia en concreto,4,MEDELLIN,6.275267,-75.604894,0.3,0.2,0.2,0
"3261","6898",Canalizacion tuberia en concreto,4,MEDELLIN,6.278469,-75.551733,0.3,0.2,0.2,0
"3262","6899",Canalizacion tuberia en concreto,4,MEDELLIN,6.27860496,-75.63808994,0.3,0.2,0.2,0
"3263","6900",Canalizacion tuberia en concreto,4,MEDELLIN,6.28210012,-75.5589075,0.3,0.2,0.2,0
"3264","6901",Canalizacion tuberia en concreto,4,MEDELLIN,6.282834,-75.577074,0.3,0.2,0.2,0
"3265","6902",Canalizacion tuberia en concreto,4,MEDELLIN,6.2842835,-75.54416744,0.3,0.2,0.2,0
"3266","6903",Canalizacion tuberia en concreto,4,MEDELLIN,6.28628857,-75.53736381,0.3,0.2,0.2,0
"3267","6904",Canalizacion tuberia en concreto,4,MEDELLIN,6.28660573,-75.53729834,0.3,0.2,0.2,0
"3268","6905",Canalizacion tuberia en concreto,4,MEDELLIN,6.28724532,-75.53738075,0.3,0.2,0.2,0
"3269","6906",Canalizacion tuberia en concreto,4,MEDELLIN,6.28745878,-75.53811937,0.3,0.2,0.2,0
"3270","6907",Canalizacion tuberia en concreto,4,MEDELLIN,6.288019,-75.539014,0.3,0.2,0.2,0
"3271","6908",Canalizacion tuberia en concreto,4,MEDELLIN,6.288453,-75.538702,0.3,0.2,0.2,0
"3272","6909",Canalizacion tuberia en concreto,4,MEDELLIN,6.28859811,-75.54304391,0.3,0.2,0.2,0
"3273","6910",Canalizacion tuberia en concreto,4,MEDELLIN,6.289512,-75.539027,0.3,0.2,0.2,0
"3274","6911",Canalizacion tuberia en concreto,4,MEDELLIN,6.29008577,-75.53833103,0.3,0.2,0.2,0
"3275","6912",Canalizacion tuberia en concreto,4,MEDELLIN,6.2925251,-75.56070399,0.3,0.2,0.2,0
"3276","6913",Canalizacion tuberia en concreto,4,MEDELLIN,6.293308,-75.593551,0.3,0.2,0.2,0
"3277","6914",Canalizacion tuberia en concreto,4,MEDELLIN,6.29499488,-75.58280575,0.3,0.2,0.2,0
"3278","6915",Canalizacion tuberia en concreto,4,MEDELLIN,6.29657705,-75.57602442,0.3,0.2,0.2,0
"3279","6916",Canalizacion tuberia en concreto,4,MEDELLIN,6.29763,-75.556378,0.3,0.2,0.2,0
"3280","6917",Canalizacion tuberia en concreto,4,MEDELLIN,6.29809684,-75.55299601,0.3,0.2,0.2,0
"3281","6918",Canalizacion tuberia en concreto,4,MEDELLIN,6.30152972,-75.5520133,0.3,0.2,0.2,0
"3282","6919",Canalizacion tuberia en concreto,4.1,BELLO,6.34509674,-75.55452209,0.3075,0.205,0.205,0
"3283","6920",Canalizacion tuberia en concreto,4.1,ENVIGADO,6.15820513,-75.59398418,0.3075,0.205,0.205,0
"3284","6921",Canalizacion tuberia en concreto,4.1,MEDELLIN,6.224225,-75.626114,0.3075,0.205,0.205,0
"3285","6922",Canalizacion tuberia en concreto,4.1,MEDELLIN,6.23353463,-75.53525481,0.3075,0.205,0.205,0
"3286","6923",Canalizacion tuberia en concreto,4.1,MEDELLIN,6.23470496,-75.52758872,0.3075,0.205,0.205,0
"3287","6924",Canalizacion tuberia en concreto,4.1,MEDELLIN,6.26316815,-75.55158129,0.3075,0.205,0.205,0
"3288","6925",Canalizacion tuberia en concreto,4.1,MEDELLIN,6.28765485,-75.53813802,0.3075,0.205,0.205,0
"3289","6926",Canalizacion tuberia en concreto,4.1,MEDELLIN,6.3076495,-75.58271499,0.3075,0.205,0.205,0
"3290","6927",Canalizacion tuberia en concreto,4.2,COPACABANA,6.33435577,-75.53345506,0.315,0.21,0.21,0
"3291","6928",Canalizacion tuberia en concreto,4.2,COPACABANA,6.35017266,-75.51228421,0.315,0.21,0.21,0
"3292","6929",Canalizacion tuberia en concreto,4.2,MEDELLIN,6.22478,-75.626207,0.315,0.21,0.21,0
"3293","6930",Canalizacion tuberia en concreto,4.2,MEDELLIN,6.225493,-75.626972,0.315,0.21,0.21,0
"3294","6931",Canalizacion tuberia en concreto,4.2,MEDELLIN,6.24644333,-75.59205599,0.315,0.21,0.21,0
"3295","6932",Canalizacion tuberia en concreto,4.2,MEDELLIN,6.24781492,-75.62594396,0.315,0.21,0.21,0
"3296","6933",Canalizacion tuberia en concreto,4.2,MEDELLIN,6.266254,-75.551608,0.315,0.21,0.21,0
"3297","6934",Canalizacion tuberia en concreto,4.2,MEDELLIN,6.27319478,-75.55677257,0.315,0.21,0.21,0
"3298","6935",Canalizacion tuberia en concreto,4.3,MEDELLIN,6.22264043,-75.61710888,0.3225,0.215,0.215,0
"3299","6936",Canalizacion tuberia en concreto,4.3,MEDELLIN,6.23224637,-75.5581423,0.3225,0.215,0.215,0
"3300","6937",Canalizacion tuberia en concreto,4.3,MEDELLIN,6.23380231,-75.56316996,0.3225,0.215,0.215,0
"3301","6938",Canalizacion tuberia en concreto,4.3,MEDELLIN,6.25640404,-75.55564257,0.3225,0.215,0.215,0
"3302","6939",Canalizacion tuberia en concreto,4.3,MEDELLIN,6.27660331,-75.56293703,0.3225,0.215,0.215,0
"3303","6940",Canalizacion tuberia en concreto,4.3,MEDELLIN,6.277503,-75.562961,0.3225,0.215,0.215,0
"3304","6941",Canalizacion tuberia en concreto,4.3,MEDELLIN,6.27976132,-75.64133496,0.3225,0.215,0.215,0
"3305","6942",Canalizacion tuberia en concreto,4.3,MEDELLIN,6.28392379,-75.54993627,0.3225,0.215,0.215,0
"3306","6943",Canalizacion tuberia en concreto,4.3,MEDELLIN,6.28678942,-75.53759144,0.3225,0.215,0.215,0
"3307","6944",Canalizacion tuberia en concreto,4.3,MEDELLIN,6.28679678,-75.53831319,0.3225,0.215,0.215,0
"3308","6945",Canalizacion tuberia en concreto,4.3,MEDELLIN,6.28895844,-75.58995284,0.3225,0.215,0.215,0
"3309","6946",Canalizacion tuberia en concreto,4.3,MEDELLIN,6.28905484,-75.53893904,0.3225,0.215,0.215,0
"3310","6947",Canalizacion tuberia en concreto,4.3,MEDELLIN,6.28954391,-75.53914514,0.3225,0.215,0.215,0
"3311","6948",Canalizacion tuberia en concreto,4.3,MEDELLIN,6.29527715,-75.58573633,0.3225,0.215,0.215,0
"3312","6949",Canalizacion tuberia en concreto,4.3,MEDELLIN,6.30109359,-75.5726013,0.3225,0.215,0.215,0
"3313","6950",Canalizacion tuberia en concreto,4.3,MEDELLIN,6.3051567,-75.57093036,0.3225,0.215,0.215,0
"3314","6951",Canalizacion tuberia en concreto,4.4,BELLO,6.32803975,-75.53907763,0.33,0.22,0.22,0
"3315","6952",Canalizacion tuberia en concreto,4.4,BELLO,6.33165587,-75.53744038,0.33,0.22,0.22,0
"3316","6953",Canalizacion tuberia en concreto,4.4,BELLO,6.360654,-75.572481,0.33,0.22,0.22,0
"3317","6955",Canalizacion tuberia en concreto,4.4,ITAGUI,6.18158086,-75.60849737,0.33,0.22,0.22,0
"3318","6956",Canalizacion tuberia en concreto,4.4,ITAGUI,6.18578527,-75.59643889,0.33,0.22,0.22,0
"3319","6957",Canalizacion tuberia en concreto,4.4,MEDELLIN,6.20756,-75.586063,0.33,0.22,0.22,0
"3320","6958",Canalizacion tuberia en concreto,4.4,MEDELLIN,6.232486,-75.540131,0.33,0.22,0.22,0
"3321","6959",Canalizacion tuberia en concreto,4.4,MEDELLIN,6.26073618,-75.62082783,0.33,0.22,0.22,0
"3322","6960",Canalizacion tuberia en concreto,4.4,MEDELLIN,6.27497,-75.554665,0.33,0.22,0.22,0
"3323","6961",Canalizacion tuberia en concreto,4.4,MEDELLIN,6.27807525,-75.62714723,0.33,0.22,0.22,0
"3324","6962",Canalizacion tuberia en concreto,4.4,MEDELLIN,6.28287096,-75.60369361,0.33,0.22,0.22,0
"3325","6963",Canalizacion tuberia en concreto,4.4,MEDELLIN,6.286278,-75.641875,0.33,0.22,0.22,0
"3326","6964",Canalizacion tuberia en concreto,4.4,MEDELLIN,6.28655025,-75.53804154,0.33,0.22,0.22,0
"3327","6965",Canalizacion tuberia en concreto,4.4,MEDELLIN,6.28678861,-75.53846832,0.33,0.22,0.22,0
"3328","6966",Canalizacion tuberia en concreto,4.4,MEDELLIN,6.287703,-75.571551,0.33,0.22,0.22,0
"3329","6967",Canalizacion tuberia en concreto,4.4,MEDELLIN,6.28940188,-75.53923976,0.33,0.22,0.22,0
"3330","6968",Canalizacion tuberia en concreto,4.4,MEDELLIN,6.29047237,-75.53830542,0.33,0.22,0.22,0
"3331","6969",Canalizacion tuberia en concreto,4.4,MEDELLIN,6.29412899,-75.58212344,0.33,0.22,0.22,0
"3332","6970",Canalizacion tuberia en concreto,4.4,MEDELLIN,6.29544444,-75.58589156,0.33,0.22,0.22,0
"3333","6971",Canalizacion tuberia en concreto,4.4,MEDELLIN,6.296487,-75.552429,0.33,0.22,0.22,0
"3334","6972",Canalizacion tuberia en concreto,4.5,BELLO,6.32768987,-75.54370211,0.3375,0.225,0.225,0
"3335","6973",Canalizacion tuberia en concreto,4.5,BELLO,6.35358395,-75.56668496,0.3375,0.225,0.225,0
"3336","6974",Canalizacion tuberia en concreto,4.5,BELLO,6.35979,-75.572759,0.3375,0.225,0.225,0
"3337","6975",Canalizacion tuberia en concreto,4.5,ENVIGADO,6.15459622,-75.53700694,0.3375,0.225,0.225,0
"3338","6976",Canalizacion tuberia en concreto,4.5,ENVIGADO,6.16654184,-75.58883013,0.3375,0.225,0.225,0
"3339","6977",Canalizacion tuberia en concreto,4.5,MEDELLIN,6.21282989,-75.57102573,0.3375,0.225,0.225,0
"3340","6978",Canalizacion tuberia en concreto,4.5,MEDELLIN,6.22220341,-75.58257794,0.3375,0.225,0.225,0
"3341","6979",Canalizacion tuberia en concreto,4.5,MEDELLIN,6.242675,-75.542648,0.3375,0.225,0.225,0
"3342","6980",Canalizacion tuberia en concreto,4.5,MEDELLIN,6.249972,-75.570507,0.3375,0.225,0.225,0
"3343","6981",Canalizacion tuberia en concreto,4.5,MEDELLIN,6.25145197,-75.55702409,0.3375,0.225,0.225,0
"3344","6982",Canalizacion tuberia en concreto,4.5,MEDELLIN,6.25722909,-75.56068259,0.3375,0.225,0.225,0
"3345","6983",Canalizacion tuberia en concreto,4.5,MEDELLIN,6.27284715,-75.57176748,0.3375,0.225,0.225,0
"3346","6984",Canalizacion tuberia en concreto,4.5,MEDELLIN,6.28253622,-75.5550137,0.3375,0.225,0.225,0
"3347","6985",Canalizacion tuberia en concreto,4.5,MEDELLIN,6.2833209,-75.5510788,0.3375,0.225,0.225,0
"3348","6986",Canalizacion tuberia en concreto,4.5,MEDELLIN,6.28778245,-75.53889508,0.3375,0.225,0.225,0
"3349","6987",Canalizacion tuberia en concreto,4.6,BELLO,6.315426,-75.581054,0.345,0.23,0.23,0
"3350","6988",Canalizacion tuberia en concreto,4.6,BELLO,6.322423,-75.559306,0.345,0.23,0.23,0
"3351","6989",Canalizacion tuberia en concreto,4.6,ENVIGADO,6.16620662,-75.58897281,0.345,0.23,0.23,0
"3352","6990",Canalizacion tuberia en concreto,4.6,MEDELLIN,6.2069432,-75.5662369,0.345,0.23,0.23,0
"3353","6991",Canalizacion tuberia en concreto,4.6,MEDELLIN,6.22329647,-75.62125976,0.345,0.23,0.23,0
"3354","6992",Canalizacion tuberia en concreto,4.6,MEDELLIN,6.23849632,-75.55601116,0.345,0.23,0.23,0
"3355","6993",Canalizacion tuberia en concreto,4.6,MEDELLIN,6.2431216,-75.55555032,0.345,0.23,0.23,0
"3356","6994",Canalizacion tuberia en concreto,4.6,MEDELLIN,6.24593297,-75.56631352,0.345,0.23,0.23,0
"3357","6995",Canalizacion tuberia en concreto,4.6,MEDELLIN,6.25985103,-75.62161558,0.345,0.23,0.23,0
"3358","6996",Canalizacion tuberia en concreto,4.6,MEDELLIN,6.28130321,-75.55748021,0.345,0.23,0.23,0
"3359","6997",Canalizacion tuberia en concreto,4.6,MEDELLIN,6.28677657,-75.53850267,0.345,0.23,0.23,0
"3360","6998",Canalizacion tuberia en concreto,4.6,MEDELLIN,6.28762217,-75.53813491,0.345,0.23,0.23,0
"3361","6999",Canalizacion tuberia en concreto,4.6,MEDELLIN,6.29257391,-75.57162673,0.345,0.23,0.23,0
"3362","7000",Canalizacion tuberia en concreto,4.6,MEDELLIN,6.29842,-75.578739,0.345,0.23,0.23,0
"3363","7003",Canalizacion tuberia en concreto,4.7,MEDELLIN,6.221917,-75.622747,0.3525,0.235,0.235,0
"3364","7004",Canalizacion tuberia en concreto,4.7,MEDELLIN,6.22263265,-75.61397676,0.3525,0.235,0.235,0
"3365","7005",Canalizacion tuberia en concreto,4.7,MEDELLIN,6.22264043,-75.61710888,0.3525,0.235,0.235,0
"3366","7006",Canalizacion tuberia en concreto,4.7,MEDELLIN,6.22515843,-75.6258515,0.3525,0.235,0.235,0
"3367","7007",Canalizacion tuberia en concreto,4.7,MEDELLIN,6.23201445,-75.59631513,0.3525,0.235,0.235,0
"3368","7008",Canalizacion tuberia en concreto,4.7,MEDELLIN,6.247877,-75.634844,0.3525,0.235,0.235,0
"3369","7009",Canalizacion tuberia en concreto,4.7,MEDELLIN,6.256412,-75.555576,0.3525,0.235,0.235,0
"3370","7010",Canalizacion tuberia en concreto,4.7,MEDELLIN,6.25930993,-75.59464728,0.3525,0.235,0.235,0
"3371","7011",Canalizacion tuberia en concreto,4.7,MEDELLIN,6.265902,-75.555374,0.3525,0.235,0.235,0
"3372","7012",Canalizacion tuberia en concreto,4.7,MEDELLIN,6.28675,-75.53748,0.3525,0.235,0.235,0
"3373","7013",Canalizacion tuberia en concreto,4.8,BELLO,6.33896536,-75.54955578,0.36,0.24,0.24,0
"3374","7014",Canalizacion tuberia en concreto,4.8,BELLO,6.34888126,-75.54854998,0.36,0.24,0.24,0
"3375","7015",Canalizacion tuberia en concreto,4.8,MEDELLIN,6.22264043,-75.61710888,0.36,0.24,0.24,0
"3376","7016",Canalizacion tuberia en concreto,4.8,MEDELLIN,6.224899,-75.62723,0.36,0.24,0.24,0
"3377","7017",Canalizacion tuberia en concreto,4.8,MEDELLIN,6.238992,-75.558521,0.36,0.24,0.24,0
"3378","7018",Canalizacion tuberia en concreto,4.8,MEDELLIN,6.24104146,-75.60747476,0.36,0.24,0.24,0
"3379","7019",Canalizacion tuberia en concreto,4.8,MEDELLIN,6.24382764,-75.55876113,0.36,0.24,0.24,0
"3380","7020",Canalizacion tuberia en concreto,4.8,MEDELLIN,6.24917527,-75.6245036,0.36,0.24,0.24,0
"3381","7021",Canalizacion tuberia en concreto,4.8,MEDELLIN,6.25096527,-75.56716106,0.36,0.24,0.24,0
